100012039,Black Coffee (Hercule Poirot  #45.5),Charles Osborne/Agatha Christie,1,304,1999,11519,,8
100012040,When the Lion Feeds (Courtney  #1),Wilbur Smith,1,544,2006,11519,223,18
100012041,Wings of Fire (Inspector Ian Rutledge  #2),Charles Todd,1,323,1999,11519,277,7
100012042,The Edge of Honor,P.T. Deutermann,1,626,1995,11519,774,14
100012043,The Firefly,P.T. Deutermann,1,528,2004,11519,,13
100012044,The Circle (Dan Lenson  #3),David Poyer,1,543,1993,11519,,21
100012045,The Tristan Betrayal,Robert Ludlum,1,505,2004,11519,931,12
100012046,The Kept Woman,Susan Donovan,1,384,2006,11519,587,13
100012047,The Janson Directive (Paul Janson  #1),Robert Ludlum,1,693,2003,11519,23,35
100012048,The Moscow Vector (Covert-One  #6),Patrick Larkin/Robert Ludlum,1,464,2006,11519,128,11
100012049,The Ambler Warning,Robert Ludlum,1,632,2006,11519,,15
100012050,The Sigma Protocol,Robert Ludlum,1,662,2002,11519,330,15
100012051,Crazy For You,Jennifer Crusie,1,336,2004,11519,,15
100012052,Welcome to Temptation (Dempseys  #1),Jennifer Crusie,1,416,2004,11519,,10
100012053,Faking It (Dempseys  #2),Jennifer Crusie,1,448,2004,11519,,17
100012054,The Unfortunate Miss Fortunes,Jennifer Crusie/Eileen Dreyer/Anne Stuart,1,391,2007,11519,,8
100012055,Dakota,Matt Braun,1,306,2005,11519,559,12
100012056,El Paso,Matt Braun,1,256,1999,11519,,8
100012057,Warlock (Ancient Egypt  #3),Wilbur Smith,1,642,2002,11519,709,14
100012058,The Lord God Made Them All,James Herriot,1,373,1998,11519,,8
100012059,The Hunted (Vampire Huntress  #3),L.A. Banks,1,565,2005,11519,,16
100012060,The Awakening (Vampire Huntress  #2),L.A. Banks,1,300,2004,11519,270,13
100012061,The Forbidden (Vampire Huntress  #5),L.A. Banks,1,490,2006,11519,84,19
100012062,The Damned (Vampire Huntress  #6),L.A. Banks,1,492,2007,11519,737,12
100012063,The Untamed One (Wild Wulfs of London  #2),Ronda Thompson,1,320,2006,11519,447,7
100012064,The Cursed One (Wild Wulfs of London  #3),Ronda Thompson,1,305,2006,11519,583,8
100012065,Full Blast (Full #4),Janet Evanovich/Charlotte Hughes,1,344,2004,11519,,9
100012066,Sorrow's Anthem (Lincoln Perry  #2),Michael Koryta,1,330,2007,11519,56,7
100012067,Jack of Kinrowan: Jack the Giant-Killer / Drink Down the Moon,Charles de Lint,1,412,2000,11520,,17
100012068,The Interpreter,Suki Kim,1,304,2004,11520,301,14
100012069,Twelve Sharp (Stephanie Plum  #12),Janet Evanovich,1,310,2006,11521,596,13
100012070,Night Draws Near: Iraq's People in the Shadow of America's War,Anthony Shadid,1,507,2000,11521,706,20
100012071,The Red Tent,Anita Diamant,1,336,2005,11521,,10
100012072,Plum Lovin' (Stephanie Plum  #12.5),Janet Evanovich,1,164,2007,11521,,4
100012073,Four to Score (Stephanie Plum  #4),Janet Evanovich,1,313,1999,11521,,13
100012074,Seven Up (Stephanie Plum  #7),Janet Evanovich,1,337,2002,11521,586,7
100012075,Hard Eight (Stephanie Plum  #8),Janet Evanovich/Lorelei King,1,326,2003,11521,,14
100012076,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey,1,192,1987,11521,52,5
100012077,Three to Get Deadly (Stephanie Plum  #3),Janet Evanovich,1,321,1998,11521,151,10
100012078,The Ravenscar Dynasty (Ravenscar  #1),Barbara Taylor Bradford,1,484,2006,11521,788,20
100012079,The Last Wife of Henry VIII,Carolly Erickson,1,326,2006,11521,551,13
100012080,The Sun in the Morning: My Early Years in India and England,M.M. Kaye,1,454,1990,11521,,12
100012081,Enchanted Evening,M.M. Kaye,1,368,2000,11521,568,15
100012082,Eleven on Top (Stephanie Plum  #11),Janet Evanovich,1,321,2006,11521,194,11
100012083,The Italian Girl (Ackroyd and Thackeray #5),Patricia Hall,1,208,2000,11521,,7
100012084,Name Dropping,Jane Heller,1,323,2001,11521,728,9
100012085,And Then There Were None,Agatha Christie,1,264,2004,11521,344,9
100012086,Beatrix Potter: A Life in Nature,Linda Lear,1,584,2007,11521,,13
100012087,Search the Dark (Inspector Ian Rutledge  #3),Charles Todd,1,310,2000,11521,113,8
100012088,Spider Mountain (Cam Richter  #2),P.T. Deutermann,1,309,2006,11521,895,7
100012089,Devil's Backbone,Terry C. Johnston,1,448,1991,11521,,12
100012090,Bait and Switch: The (Futile) Pursuit of the American Dream,Barbara Ehrenreich,1,248,2006,11521,,9
100012091,The Mystery Method: How to Get Beautiful Women Into Bed,Mystery/Neil Strauss,1,240,2007,11521,,9
100012092,The New York Times Guide to Essential Knowledge,John D. Leonard/The New York Times,1,1104,2004,11521,,32
100012093,Marked (House of Night  #1),P.C. Cast/Kristin Cast,1,306,2007,11521,545,7
100012094,Hot Stuff (Cate Madigan #1),Janet Evanovich/Leanne Banks,1,281,2007,11521,835,9
100012095,How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript,James N. Frey,1,288,2004,11521,,13
100012096,Through the Dark Labyrinth: A Biography of Lawrence Durrell,Gordon Bowker,1,480,1997,11521,,15
100012097,Strawberry Days: How Internment Destroyed a Japanese American Community,David Neiwert,1,288,2005,11521,,7
100012098,Love at First Bite (Dark-Hunter #6.5; Wild Wulfs of London #2.5; Companion #3.5),Sherrilyn Kenyon/L.A. Banks/Susan Squires/Ronda Thompson,1,373,2006,11521,907,11
100012099,The Little Princesses,Marion Crawford/Jennie Bond,1,230,2003,11521,873,9
100012100,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot/Ruth Brown/Peter Barrett,1,260,1992,11521,188,9
100012101,The Dark One (Wild Wulfs of London  #1),Ronda Thompson,1,341,2005,11521,,9
100012102,More Plums in One (Stephanie Plum  #4-6),Janet Evanovich,1,792,2007,11521,,19
100012103,To the Nines (Stephanie Plum  #9),Janet Evanovich,1,320,2004,11521,401,7
100012104,Two for the Dough (Stephanie Plum  #2),Janet Evanovich,1,325,2007,11521,625,8
100012105,The Illustrated Story Of O,Doris Kloster/Pauline Réage,1,160,2001,11521,899,5
100012106,The Devil in the Junior League,Linda Francis Lee,1,336,2006,11521,,12
100012107,Baby Proof,Emily Giffin,1,340,2006,11521,,9
100012108,Something Borrowed (Darcy & Rachel  #1),Emily Giffin,1,322,2004,11521,150,9
100012109,The Christmas Shoes (Christmas Hope #1),Donna VanLiere,1,132,2001,11521,,5
100012110,The Price of the Ticket: Collected Nonfiction  1948-1985,James Baldwin,1,712,1985,11521,,20
100012111,The Scold's Bridle,Minette Walters,1,384,1995,11521,,9
100012112,Ultimate Punishment,Scott Turow,1,176,2004,11522,,8
100012113,Death in Kashmir,M.M. Kaye,1,256,2000,11522,,13
100012114,Jinx High (Diana Tregarde  #3),Mercedes Lackey,1,335,2000,11522,,11
100012115,Children of the Night (Diana Tregarde  #2),Mercedes Lackey,1,320,2005,11522,365,14
100012116,Lovelock (Mayflower Trilogy  #1),Orson Scott Card/Kathryn H. Kidd,1,288,2001,11522,446,11
100012117,The Wicked (Vampire Huntress  #8),L.A. Banks,1,389,2000,11522,658,8
100012118,The Sorrows of Empire: Militarism  Secrecy  and the End of the Republic,Chalmers Johnson/Shara Kay,1,389,2005,11522,22,11
100012119,Vita,Melania G. Mazzucco/Virginia Jewiss,1,433,2006,11522,,10
100012120,Chemistry and Other Stories,Ron Rash,1,230,2000,11522,674,12
100012121,What the Corpse Revealed,Hugh    Miller,1,320,2000,11523,,10
100012122,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,1,399,2003,11523,48,9
100012123,Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,1,340,2006,11524,,9
100012124,Ad Infinitum... The Ghost in Turing's Machine: Taking God Out of Mathematics and Putting the Body Back In. An Essay in Corporeal Semiotics,Brian Rotman,1,224,1993,11525,,6
100012125,Unpublished Writings from the Period of Unfashionable Observations (Complete Works 11),Friedrich Nietzsche/Richard T. Gray,1,536,2000,11525,661,16
100012126,The Epic of Gilgamesh,Anonymous/Maureen Kovacs,1,122,1989,11525,144,5
100012127,Human  All Too Human (Complete Works 3),Friedrich Nietzsche/Gary Handwerk,1,396,2000,11526,664,10
100012128,Kirk: The Star to Every Wandering (Star Trek: Crucible  #3),David R. George III,1,320,2007,11527,,7
100012129,The Black Road (Diablo #2),Mel Odom,1,360,2002,11527,683,10
100012130,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,1,160,2000,11528,120,4
100012131,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,1,160,2000,11528,814,7
100012132,The Complete Anne of Green Gables Boxed Set (Anne of Green Gables  #1-8),L.M. Montgomery,1,2088,1998,11529,411,68
100012133,Ender's Shadow (The Shadow Series  #1),Orson Scott Card,1,469,2002,11530,,19
100012134,Among the Dolls,William Sleator,1,96,2006,11530,,3
100012135,New Threads in the Pattern: The Great Hunt  Part 2 (Wheel of Time  #2-2),Robert Jordan/Charles Keegan,1,464,2004,11530,,22
100012136,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar,1,256,2003,11530,508,9
100012137,Hidden Talents (Talents  #1),David Lubar,1,240,2007,11530,627,7
100012138,Experimental Phenomenology: An Introduction,Don Ihde,1,155,1986,11531,362,6
100012139,Jenny,Sigrid Undset/Tiina Nunnally,1,330,1998,11532,815,8
100012140,Under the Red Flag,Ha Jin,1,224,1998,11532,219,7
100012141,The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford,1,406,2001,11533,,13
100012142,Early Color,Saul Leiter/Martin Harrison,1,156,2006,11534,,6
100012143,A Note Slipped Under the Door: Teaching from Poems We Love,Nick Flynn/Shirley McPhillips/Philippa Stratton,1,256,2000,11535,740,6
100012144,Poetry for Young People: Edward Lear,Edward Lear/Laura Huliska-Beith/Edward Mendelson,1,48,2001,11536,237,2
100012145,Little Women (Little Women  #1),Louisa May Alcott/Scott McKowen,1,536,2004,11536,430,20
100012146,The Secret Garden,Martha Hailey DuBose/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,1,160,2005,11536,102,5
100012147,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,1,224,2004,11536,674,5
100012148,Gulliver's Travels,Martin Woodside/Jamel Akib/Arthur Pober/Jonathan Swift,1,160,2006,11536,782,6
100012149,Black Beauty,Anna Sewell/Scott McKowen,1,208,2004,11536,,6
100012150,Treasure Island,Chris Tait/Robert Louis Stevenson/Lucy Corvino/Arthur Pober,1,160,2005,11536,,7
100012151,The Adventures of Huckleberry Finn,Mark Twain/Scott McKowen/Arthur Pober,1,305,2006,11536,539,11
100012152,The Adventures of Tom Sawyer (Adventures of Tom and Huck  #1),Mark Twain/Scott McKowen,1,224,2004,11536,129,5
100012153,The Red Badge of Courage (Classic Starts),Oliver Ho/Jamel Akib/Arthur Pober/Stephen Crane,1,160,2006,11536,160,6
100012154,The Secret Garden,Frances Hodgson Burnett/Scott McKowen,1,248,2004,11536,,9
100012155,A Little Princess,Frances Hodgson Burnett/Scott McKowen,1,208,2004,11536,,8
100012156,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,1,160,2005,11536,27,4
100012157,White Fang,Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober,1,160,2006,11536,,7
100012158,Treasure Island #2: Off to Sea (Easy Reader Classics),Catherine Nichols/Sally Wern Comport/Robert Louis Stevenson,1,32,2006,11536,,2
100012159,Treasure Island,Robert Louis Stevenson/Scott McKowen,1,213,2004,11537,,5
100012160,The Three Musketeers (Classic Starts),Oliver Ho/Jamel Akib/Alexandre Dumas/Arthur Pober,1,151,2007,11538,328,4
100012161,Things to Bring  S#!t to Do: And Other Inventories of Anxiety: My Life in Lists,Karen Rizzo,1,160,2006,11539,,4
100012162,JLA: Tierra 2,Grant Morrison/Frank Quitely/Rafael De la Iglesia,9,96,2005,11540,422,5
100012163,The Anime Encyclopedia: A Guide to Japanese Animation Since 1917,Jonathan Clements/Helen McCarthy,1,867,2006,11541,431,29
100012164,Hayao Miyazaki: Master of Japanese Animation,Helen McCarthy,1,240,1999,11541,,11
100012165,And the Band Played On: Politics  People  and the AIDS Epidemic,Randy Shilts/William Greider,1,656,2000,11542,61,23
100012166,Cider,Annie Proulx/Lew Nichols,1,224,2003,11543,292,6
100012167,Maple Syrup Cookbook: Over 100 Recipes For Breakfast  Lunch & Dinner,Ken Haedrich,1,144,2001,11543,723,4
100012168,Shadow Twin,Gardner Dozois/George R.R. Martin/Daniel Abraham,1,114,2005,11544,77,3
100012169,Inside Job,Connie Willis,1,99,2005,11544,,5
100012170,La casa de los espíritus,Isabel Allende,9,456,2000,11545,411,17
100012171,El amor en los tiempos del cólera,Gabriel García Márquez,9,451,1992,11545,875,12
100012172,Moderato cantabile,Marguerite Duras,3,122,1985,11546,,3
100012173,Die Brücke über die Drina,Ivo Andrić/Ernst E. Jonas,4,407,2003,11546,,18
100012174,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,Hans Blumenberg,4,106,1997,11546,19,5
100012175,Gertrud,Hermann Hesse,4,180,1983,11546,,5
100012176,Pedro Páramo,Juan Rulfo,4,132,1999,11546,,4
100012177,La tía Julia y el escribidor,Mario Vargas Llosa,9,566,2001,11547,228,13
100012178,O Historiador,Elizabeth Kostova,7,544,2005,11548,,12
100012179,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen,1,176,1993,11549,,6
100012180,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,1,155,2017,11550,508,6
100012181,Access the Power of Your Higher Self: Your Source of Inner Guidance and Spiritual Transformation (Pocket Guides to Practical Spirituality),Elizabeth Clare Prophet,1,100,2017,11550,,4
100012182,Victoria,Knut Hamsun/Oliver Stallybrass,1,155,1994,11551,,7
100012183,The Locked Room (The New York Trilogy  #3),Paul Auster,1,179,1986,11552,,6
100012184,The Belly of Paris (Les Rougon-Macquart  #3),Émile Zola/Ernest Alfred Vizetelly/Henry Vizetelly,1,397,1995,11552,252,12
100012185,Everything on a Waffle (Coal Harbour #1),Polly Horvath,1,150,2004,11553,361,5
100012186,Corroborating Evidence: The Black Dahlia Murder,William T. Rasmussen,1,234,2005,11554,826,9
100012187,The Death and Life of Sylvia Plath,Ronald Hayman,1,224,2003,11555,379,9
100012188,Boudicca: The Warrior Queen,M.J. Trow,1,250,2005,11556,581,10
100012189,House of Incest,Anaïs Nin/Val Telberg,1,72,1991,11557,456,2
100012190,The Secret of Fantasy Forest (Sweet Valley Kids #67),Francine Pascal/Molly Mia Stewart/Ying-Hwa Hu,1,96,1996,11558,794,3
100012191,The Wakefields of Sweet Valley (Sweet Valley High Magna Editions #1),Francine Pascal/Kate William,1,346,1993,11558,366,14
100012192,Colossians and Philemon: A Critical and Exegetical Commentary (International Critical Commentary),R. McL. Wilson,1,512,2005,11559,626,13
100012193,The Line Between,Peter S. Beagle,1,231,2006,11560,640,9
100012194,Stable Strategies and Others,Eileen Gunn/Howard Waldrop/William Gibson,1,208,2004,11560,,8
100012195,Her Smoke Rose Up Forever,James Tiptree Jr.,1,508,2004,11560,,11
100012196,The Kissing Hand,Audrey Penn/Ruth E. Harper/Nancy M. Leak,1,32,1993,11561,,2
100012197,The Tragedy of Pudd'nhead Wilson,Mark Twain/Michael Prichard,1,1,2003,11562,853,1
100012198,Gulliver's Travels,Jonathan Swift/David Case,1,1,2006,11562,49,1
100012199,Blind Willow  Sleeping Woman: 24 Stories,Haruki Murakami/Ellen Archer/Patrick Lawlor,1,1,2006,11562,,1
100012200,Madame Bovary,Gustave Flaubert/Donada  Peters,1,1,2006,11562,860,1
100012201,The Chessmen of Mars (Barsoom #5),Edgar Rice Burroughs/John Bolen,1,1,2005,11562,,1
100012202,The Warlord of Mars (Barsoom  #3),Edgar Rice Burroughs/John Bolen,1,6,2001,11562,610,1
100012203,The Bram Stoker Bedside Companion: 10 Stories by the Author of Dracula,Bram Stoker/Charles Osborne,1,224,1973,11563,422,8
100012204,Silence,Shūsaku Endō/William Johnston,1,201,1999,11564,,6
100012205,2012: The Return of Quetzalcoatl,Daniel Pinchbeck,1,408,2006,11565,,20
100012206,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,Jeremy Rifkin/Ralph Fowler,1,320,2001,11565,517,7
100012207,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,1,320,2005,11566,,7
100012208,The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston,1,272,1997,11566,260,7
100012209,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,1,224,1991,11566,,12
100012210,Parachutes & Kisses,Erica Jong,1,405,2006,11566,946,18
100012211,Fear of Fifty: A Midlife Memoir,Erica Jong,1,329,2006,11566,722,9
100012212,How to Save Your Own Life: An Isadora Wing Novel,Erica Jong/Anthony Burgess,1,313,2006,11566,,11
100012213,Any Woman's Blues,Erica Jong,1,362,2007,11566,,14
100012214,What Do Women Want?: Essays by Erica Jong,Erica Jong,1,309,2007,11566,,13
100012215,In Search of Captain Zero: A Surfer's Road Trip Beyond the End of the Road,Allan C. Weisbecker,1,352,2002,11566,624,9
100012216,The Insomnia Answer: A Personalized Program for Identifying and Overcoming the Three Types of Insomnia,Paul Glovinsky/Art Spielman,1,272,2006,11566,595,6
100012217,The Out-of-Sync Child Has Fun: Activities for Kids with Sensory Processing Disorder,Carol Stock Kranowitz/T.J. Wylie,1,352,2006,11566,363,11
100012218,Richard Kern  Action,Richard Kern/Dian Hanson,1,280,2007,11567,290,8
100012219,Graphic Design Now,Charlotte Fiell/Peter Fiell,1,349,2005,11567,,15
100012220,Leonardo da Vinci: Obra pictorica completa y obra grafica,Frank Zöllner/Johannes Nathan/Frank Zöllner,9,696,2003,11567,221,16
100012221,Not So Big House,Sarah Susanka/Kira Obolensky,1,208,2001,11568,,11
100012222,Code Check Electrical: An Illustrated Guide to Wiring a Safe House,Michael      Casey/Redwood Kardon/Douglas Hansen,1,29,2005,11568,,1
100012223,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost,Jenny Wormald,1,224,2001,11569,266,6
100012224,All-of-a-Kind Family Uptown (All-of-a-Kind-Family  #4),Sydney Taylor,1,160,2001,11570,,7
100012225,La regina dei dannati,Anne Rice/Roberta Rambelli,5,507,1997,11571,690,11
100012226,"Hatchet: A Guide for Using ""Hatchet"" in the Classroom",Donna Ickes/Edward Sciranko/Keith Vasconcelles,1,48,1994,11572,652,2
100012227,"A Wrinkle in Time: A Guide for Using ""A Wrinkle in Time"" in the Classroom",John Carratello/Patty Carratello/Theresa Wright,1,48,1991,11572,438,3
100012228,The Facilitator's Book of Questions: Tools for Looking Together at Student and Teacher Work,David  Allen/Tina Blythe/Gene Thompson-Grove,1,142,2004,11573,,7
100012229,Stargirl LitPlans on CD,Mary B. Collins,1,210,2005,11574,,6
100012230,Puzzle Pack: The Witch of Blackbird Pond,Mary B. Collins,1,134,2005,11575,,6
100012231,Literature Circle Guide: A Wrinkle in Time,Tara MacCarthy,1,32,2002,11576,,1
100012232,Expository Writing: Mini-Lessons * Strategies * Activities,Tara McCarthy/Drew Hires/Jaime Lucero/Vincent Ceci,1,88,1998,11576,,4
100012233,Scholastic Success with 4th Grade Workbook,Terry Cooper,1,416,2003,11576,368,19
100012234,Floor Games (Sandplay Classics),H.G. Wells/Barbara A. Turner,1,110,2004,11577,33,3
100012235,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,Richard Nelson Bolles,1,382,2006,11578,936,20
100012236,The Bread Baker's Apprentice: Mastering the Art of Extraordinary Bread,Peter Reinhart/Ron Manville,1,320,2001,11578,,11
100012237,The American Campaign: U.S. Presidential Campaigns and the National Vote,James E. Campbell,1,314,2000,11579,128,11
100012238,Bright Purple: Color Me Confused (TrueColors  #10),Melody Carlson,1,213,2006,11580,,5
100012239,Graphic Design: A Concise History (World of Art),Richard Hollis,1,232,2002,11581,,12
100012240,Ballet and Modern Dance,Susan Au,1,224,2002,11581,494,6
100012241,The Rainbow Goblins,Ul De Rico,1,32,1978,11581,,1
100012242,Breaking the Maya Code,Michael D. Coe,1,304,1999,11581,,7
100012243,The Complete World of Greek Mythology,Richard Buxton,1,256,2004,11582,,13
100012244,Beyond Death: The Gates of Consciousness,Stanislav Grof/Christina Grof,1,96,1980,11582,281,2
100012245,Mark Rothko  1903 1970,Diane Waldman,1,296,2001,11583,,7
100012246,Happy Endings: Finishing the Edges of Your Quilts,Mimi Dietrich,1,80,2013,11584,,3
100012247,As You Like It,William Shakespeare/Arkangel Cast/Victoria Hamilton/Niamh Cusack/Stephen Mangan,1,2,2005,11585,937,1
100012248,Shakespeare: The Invention of the Human,Harold Bloom,1,745,1999,11586,,29
100012249,The Last Unicorn,Peter S. Beagle,1,224,1968,11587,,6
100012250,Inkspell (Inkworld  #2),Cornelia Funke/Anthea Bell,1,635,2005,11588,,18
100012251,Huxley and God: Essays on Religious Experience,Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman,1,320,2003,11589,,14
100012252,Under the Influence: The Disinformation Guide to Drugs,Preston Peet,1,312,2004,11590,,8
100012253,Teaching Reading Comprehension to Students with Learning Difficulties,Janette K. Klingner/Sharon R. Vaughn/Alison Boardman,1,178,2007,11591,,6
100012254,Persuasive Communication,James B. Stiff/Paul A. Mongeau,1,351,2002,11591,,8
100012255,Africa South of the Sahara: A Geographical Interpretation (Texts In Regional Geography),Robert Stock,1,479,2004,11591,308,20
100012256,The Nature of Play: Great Apes and Humans,Anthony D. Pellegrini/Peter K. Smith,1,308,2004,11591,481,8
100012257,The Bridge over the Drina,Ivo Andrić/William H. McNeill,1,314,1995,11592,,10
100012258,About This Life,Barry  Lopez,1,304,1999,11592,,8
100012259,The Scandal of Ulysses: The Life And Afterlife of a Twentieth Century Masterpiece,Bruce Arnold,1,346,2005,11593,,8
100012260,The Puppet and the Dwarf: The Perverse Core of Christianity,Slavoj Žižek,1,196,2003,11594,43,10
100012261,Swimming Upstream: Collaborative Approaches to Watershed Management,Paul A. Sabatier/Will Focht/Mark Lubell/Zev Trachtenberg/Arnold Vedlitz/Marty Matlock,1,344,2005,11594,,12
100012262,Adventures of Huckleberry Finn,Mark Twain/George Saunders,1,244,2001,11595,,9
100012263,The Guermantes Way (In Search of Lost Time  #3),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,1,834,1998,11596,,33
100012264,Glass House,Philip Johnson/Toshio Nakamura,1,256,2007,11597,,9
100012265,New York 2000: Architecture and Urbanism Between the Bicentennial and the Millennium,Robert A.M. Stern/David Fishman/Jacob Tilove,1,1520,2006,11597,,42
100012266,Hatchet Jobs: Writings on Contemporary Fiction,Dale Peck,1,228,2005,11598,851,6
100012267,The War,Marguerite Duras/Barbara Bray,1,192,1994,11598,442,6
100012268,A People's History of the United States,Howard Zinn/Kathy Emery/Ellen Gordon Reeves,1,619,2003,11598,,21
100012269,A People's History of the United States: The Civil War to the Present,Howard Zinn/Kathy Emery/Ellen Gordon Reeves,1,496,2003,11598,109,13
100012270,Dr. Seuss Goes to War: The World War II Editorial Cartoons of Theodor Seuss Geisel,Richard H. Minear/Art Spiegelman/Dr. Seuss,1,272,2001,11598,314,6
100012271,The Chomsky-Foucault Debate: On Human Nature,Noam Chomsky/Michel Foucault/John Rajchman,1,213,2006,11598,,11
100012272,Lies My Teacher Told Me: Everything Your History Textbook Got Wrong,James W. Loewen,1,384,1995,11598,462,10
100012273,A Transatlantic Love Affair: Letters to Nelson Algren,Simone de Beauvoir/Nelson Algren/Sylvie Le Bon de Beauvoir/Vanessa Kling/Ellen Gordon Reeves,1,560,1999,11598,,12
100012274,The Cultural Cold War: The CIA and the World of Arts and Letters,Frances Stonor Saunders,1,509,2001,11598,38,12
100012275,The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,1,276,2004,11598,,9
100012276,The Man Who Smiled (Kurt Wallander #4),Henning Mankell/Laurie Thompson,1,325,2006,11598,206,13
100012277,Industry and Empire: The Birth of the Industrial Revolution,Eric Hobsbawm/Chris Wrigley,1,411,1999,11598,799,14
100012278,An Episode of Sparrows,Rumer Godden,1,247,2004,11599,323,6
100012279,The Glass Lake,Maeve Binchy,1,704,2005,11600,388,27
100012280,Carry On  Jeeves (Jeeves  #3),P.G. Wodehouse,1,273,2003,11601,,7
100012281,Lord Emsworth and Others (Blandings Castle  #5.5),P.G. Wodehouse,1,268,2002,11601,,6
100012282,The Tomten,Astrid Lindgren/Harald Wiberg,1,32,1997,11602,241,2
100012283,Dogeaters,Jessica Hagedorn,1,96,2002,11603,,3
100012284,The Last Night of Ballyhoo,Alfred Uhry,1,96,1997,11603,680,5
100012285,Blood Wedding and Yerma,Federico García Lorca/W.S. Merwin/Langston Hughes,1,160,1994,11603,,4
100012286,A Tempest,Aimé Césaire/Richard Miller,1,69,2002,11603,124,4
100012287,Rabbit Hole,David Lindsay-Abaire,1,157,2006,11603,823,6
100012288,Round Ireland with a Fridge,Tony Hawks,1,248,2001,11604,,10
100012289,The Power of One: One Person  One Rule  One Month,John C. Maxwell/Stephen R. Graves/Thomas G. Addington,1,256,2004,11605,889,7
100012290,Wild at Heart: Discovering the Secret of a Man's Soul,John Eldredge,1,256,2001,11605,48,7
100012291,Blink,Ted Dekker,1,400,2004,11605,414,17
100012292,Creative Correction: Extraordinary Ideas For Everyday Discipline,Lisa Whelchel/Stormie Omartian,1,367,2010,11605,,13
100012293,The Great House of God,Max Lucado,1,240,2001,11605,,6
100012294,The Illuminati,Larry Burkett,1,352,2004,11605,128,11
100012295,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,1,243,2003,11605,,10
100012296,The Grace Awakening: Believing in Grace Is One Thing. Living it Is Another,Charles R. Swindoll,1,306,2006,11605,568,8
100012297,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3),Laura Ingalls Wilder/Stephen W. Hines,1,128,2006,11605,,4
100012298,A Time to Embrace (Timeless Love  #2),Karen Kingsbury,1,400,2006,11605,,11
100012299,The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz/Richard Poe,1,304,2006,11605,106,11
100012300,The Oath,Frank E. Peretti,1,576,2005,11605,18,29
100012301,The Blood of the Moon: Understanding the Historic Struggle Between Islam and Western Civilization,George Grant,1,224,2001,11605,,8
100012302,Twelve Ordinary Men,John F. MacArthur Jr.,1,224,2002,11605,775,7
100012303,Twelve Extraordinary Women Workbook,John F. MacArthur Jr.,1,226,2006,11605,861,8
100012304,Through Painted Deserts: Light  God  and Beauty on the Open Road,Donald Miller,1,256,2005,11605,,6
100012305,Only the River Runs Free (The Galway Chronicles  #1),Bodie Thoene/Brock Thoene,1,271,1997,11605,,10
100012306,Searching for God Knows What,Donald Miller,1,246,2004,11605,,6
100012307,The Collected Works of C.S. Lewis,C.S. Lewis/Michael Hauge,1,537,1996,11605,261,13
100012308,The Servant Leader,Kenneth H. Blanchard,1,128,2003,11605,853,6
100012309,The Last Eyewitness: The Final Week,Chris Seay/Rob Pepper/Brian D. McLaren,1,144,2006,11605,292,8
100012310,The Guardian,Jane Hamilton,1,239,1994,11606,221,12
100012311,Ghosts of Gettysburg III: Spirits  Apparitions  and Haunted Places of the Battlefield,Mark Nesbitt,1,75,1995,11607,,4
